Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
sikker,sikre,567,2622,155
enorm,enorme,1216,2623,155
bære,bærer,988,2624,155
sørge,sørger,838,2625,155
lig,lig,1984,2626,155
tredjedel,tredjedel,1899,2627,155
møll,møller,1900,2628,155
lære,lært,581,2629,155
gavn,gavn,2123,2630,154
grunde,grundet,2156,2631,154
bagefter,bagefter,2246,2632,154
sygdom,sygdommen,690,2633,154
fylde,fyldte,368,2634,154
hvid,hvid,733,2635,154
læse,læser,439,2636,154
teste,teste,813,2637,154
storm,stormen,1020,2638,154
emil,emil,2254,2639,154
cykelløb,cykelløb,1796,2640,154
konstatere,konstatere,905,2641,154
fyre,fyret,1260,2642,153
scoring,scoring,1736,2643,153
arrangement,arrangementer,952,2644,153
massiv,massiv,1385,2645,153
ide,ideen,1128,2646,153
nyhedsbureauet,nyhedsbureauet,2261,2647,153
kaste,kastet,833,2648,153
ordfører,ordfører,2081,2649,153
l,le,1244,2650,153
besøge,besøgende,587,2651,153
himmel,himlen,1635,2652,153
schmidt,schmidt,2265,2653,153
tænk,tænk,2267,2654,153
udvide,udvide,1198,2655,152
afghanistan,afghanistan,2235,2656,152
mon,mon,2197,2657,152
lytte,lytte,1273,2658,152
etablere,etablere,993,2659,152
nyhedsbureau,nyhedsbureau,1095,2660,152
motorvej,motorvejen,1345,2661,152
tog,toget,1122,2662,152
førende,førende,2283,2663,152
skifte,skiftede,479,2664,152
finale,finale,837,2665,152
plan,planerne,283,2666,152
frederiks,frederiksens,2064,2667,152
bakke,bakke,777,2668,152
hold,holdets,239,2669,152
vejdirektorate,vejdirektoratet,2287,2670,152
yderst,yderst,1505,2671,151
udebane,udebane,2268,2672,151
omsætning,omsætning,1657,2673,151
reducere,reducere,1313,2674,151
deltage,deltaget,359,2675,151
overveje,overveje,941,2676,151
strejke,strejke,1789,2677,151
begyndelse,begyndelse,715,2678,151
domstol,domstol,1540,2679,151
flygte,flygtet,1098,2680,151
udsigt,udsigten,784,2681,151
thy,thy,2294,2682,151
mathias,mathias,2269,2683,150
statslig,statslige,1893,2684,150
billund,billund,2298,2685,150
vare,vare,642,2686,150
vokse,vokser,660,2687,150
tour,touren,1754,2688,150
rute,ruten,1410,2689,150
dække,dækket,714,2690,150
erfaring,erfaringer,954,2691,150
storebæltsbro,storebæltsbroen,2176,2692,150
rødvig,rødvig,2256,2693,150
ejer,ejeren,809,2694,150
tidlig,tidlig,170,2695,149
aabenraa,aabenraa,2302,2696,149
udstilling,udstilling,1132,2697,149
ophold,ophold,2010,2698,149
målrettet,målrettet,2299,2699,149
teknisk,tekniske,1388,2700,149
mistænke,mistænkte,1497,2701,149
land,landene,73,2702,149
donetsk,donetsk,2308,2703,149
drømme,drømmer,1431,2704,149
dårligt,dårligt,2311,2705,149
virke,virkede,575,2706,149
følelse,følelse,1148,2707,149
tid,tids,79,2708,149
dygtig,dygtige,1455,2709,149
forhåbentlig,forhåbentlig,2290,2710,149
silkeborg,silkeborg,2315,2711,148
version,version,2196,2712,148
producere,producerer,856,2713,148
højesteret,højesteret,2316,2714,148
chelsea,chelsea,2317,2715,148
nævne,nævner,1201,2716,148
træt,træt,1787,2717,148
station,station,1447,2718,148
kamp,kampene,111,2719,148
såsom,såsom,2321,2720,148
københavnsk,københavnske,2204,2721,148
group,group,2322,2722,148
løsning,løsningen,444,2723,148
forsvarsministerium,forsvarsministerium,2211,2724,148
operation,operation,1144,2725,148
liter,liter,2198,2726,148
fuldt,fuldt,2327,2727,148
hente,hentet,644,2728,148
normal,normal,1087,2729,147
ren,ren,929,2730,147
balance,balance,2281,2731,147
dukke,dukkede,1115,2732,147
alex,alex,2331,2733,147
centimeter,centimeter,1883,2734,147
kræve,krævede,340,2735,147
afholde,afholdes,682,2736,147
opgørelse,opgørelse,2150,2737,147
målstreg,målstregen,2229,2738,147
forsvinde,forsvundet,798,2739,147
nyborg,nyborg,2286,2740,147
demokratisk,demokratiske,1525,2741,147
bus,bussen,1394,2742,147
sidstnævnte,sidstnævnte,2301,2743,147
overtage,overtager,783,2744,147
telefon,telefonen,996,2745,147
vestjysk,vestjyske,2002,2746,147
marianne,marianne,2329,2747,146
kaste,kaste,833,2748,146
ulykke,ulykke,808,2749,146
familie,familiens,226,2750,146
bødskov,bødskov,2342,2751,146
punkt,punkt,1625,2752,146
fund,fund,1820,2753,146
besøge,besøger,587,2754,146
fodboldforbund,fodboldforbund,2067,2755,146
ambassadør,ambassadør,2097,2756,146
andele,andelen,2344,2757,146
samtale,samtaler,1002,2758,146
overtrædelse,overtrædelse,1890,2759,146
forsøg,forsøget,591,2760,146
boris,boris,2346,2761,146
roman,roman,1578,2762,145
enighed,enighed,2271,2763,145
fødselsdag,fødselsdag,2249,2764,145
gymnasium,gymnasiet,1102,2765,145
tjene,tjener,1049,2766,145
aften,aftenens,162,2767,145
hertil,hertil,2353,2768,145
pakke,pakke,1267,2769,145
byde,bød,638,2770,145
aflyst,aflyst,2340,2771,144
anlæg,anlæg,2358,2772,144
alternativ,alternativ,1203,2773,144
foregå,foregå,554,2774,144
tilsvarende,tilsvarende,2362,2775,144
lyd,lyd,1400,2776,144
bilist,bilister,1288,2777,144
bus,bus,1394,2778,144
udpege,udpeget,1609,2779,144
nogenlunde,nogenlunde,2369,2780,144
diverse,diverse,2370,2781,144
patient,patienterne,530,2782,144
daglig,dagligt,772,2783,144
kir,kirken,2359,2784,143
bar,bar,1579,2785,143
byrett,byretten,2167,2786,143
afhængig,afhængig,1476,2787,143
opstå,opstod,745,2788,143
bund,bund,1108,2789,143
teknisk,teknisk,1388,2790,143
hav,hav,1070,2791,143
beskyttelse,beskyttelse,2041,2792,143
handel,handel,2354,2793,143
fremragende,fremragende,2375,2794,143
socialdemokratisk,socialdemokratiske,1938,2795,143
mave,maven,2054,2796,143
smitt,smitten,2243,2797,143
sandsynlighed,sandsynlighed,2025,2798,143
identitet,identitet,2163,2799,143
lade,lod,284,2800,143
kold,kold,999,2801,143
værk,værket,866,2802,143
investere,investere,1316,2803,143
tom,tomme,1871,2804,142
frihed,friheden,1179,2805,142
opholdstilladelse,opholdstilladelse,2303,2806,142
kryds,krydset,1218,2807,142
institution,institutioner,1553,2808,142
fond,fonden,1487,2809,142
skærm,skærmen,1724,2810,142
indlede,indledende,973,2811,142
beskrive,beskrevet,668,2812,142
operation,operationer,1144,2813,142
uddannelse,uddannelsen,528,2814,142
samle,samler,245,2815,142
fungere,fungere,895,2816,142
tempo,tempo,1840,2817,142
gasse,gassen,2264,2818,142
ryge,ryger,1319,2819,142
skyderi,skyderiet,1412,2820,141
udtale,udtale,781,2821,141
skole,skolens,271,2822,141
missil,missiler,1665,2823,141
foretage,foretage,685,2824,141
rød,rødt,497,2825,141
drive,drevet,696,2826,141
gerningsmand,gerningsmanden,1255,2827,141
nation,nationer,1009,2828,141
roligt,roligt,2395,2829,141
levere,leverede,517,2830,141
stilling,stillinger,606,2831,141
krig,krigens,200,2832,141
ovenpå,ovenpå,2397,2833,141
form,former,525,2834,140
kraftigt,kraftigt,2402,2835,140
lide,lider,1013,2836,140
konstatere,konstateret,905,2837,140
fødevarestyrels,fødevarestyrelsen,2200,2838,140
omkostning,omkostninger,1977,2839,140
heraf,heraf,2407,2840,140
høre,hørte,299,2841,140
ord,ordene,407,2842,140
in,in,2251,2843,140
tillade,tilladt,1172,2844,140
udtalelse,udtalelser,1111,2845,140
ambulance,ambulance,1523,2846,140
video,videoer,544,2847,140
aktuel,aktuelt,1053,2848,139
udspil,udspil,2390,2849,139
billed,billederne,2372,2850,139
bevis,beviser,1669,2851,139
stemt,stemt,2350,2852,139
information,informationer,764,2853,139
skrue,skruet,970,2854,139
tværtimod,tværtimod,2421,2855,139
ejendom,ejendom,1164,2856,139
pandemi,pandemien,1727,2857,139
kontakte,kontakte,1173,2858,139
jul,julen,912,2859,139
bevare,bevare,1593,2860,139
byggeri,byggeriet,1545,2861,139
mistænkt,mistænkt,2409,2862,139
anklager,anklageren,1970,2863,139
perfekt,perfekt,1762,2864,139
demokrati,demokrati,1586,2865,139
ordentligt,ordentligt,2427,2866,139
behandle,behandle,794,2867,139
uro,uro,2086,2868,139
philip,philip,2428,2869,139
fungerende,fungerende,2430,2870,139
bestyrelsesformand,bestyrelsesformand,2180,2871,138
hår,hår,1862,2872,138
nyde,nyder,1230,2873,138
skarp,skarp,1637,2874,138
solgte,solgte,2434,2875,138
sag,sagens,96,2876,138
æg,æg,2435,2877,138
mor,mors,505,2878,138
udføre,udføre,1059,2879,138
midnat,midnat,2436,2880,138
forbruger,forbrugerne,1368,2881,138
dagligt,dagligt,2441,2882,138
læse,læst,439,2883,138
klima,klima,1284,2884,138
slippe,slipper,863,2885,138
fransk,fransk,516,2886,138
forhold,forholdet,248,2887,138
emne,emner,1236,2888,138
sammenligning,sammenligning,2312,2889,138
udnytte,udnytte,1239,2890,138
tjene,tjene,1049,2891,138
stykke,stykker,721,2892,137
blod,blod,1901,2893,137
forvente,forventede,264,2894,137
forsvare,forsvarer,900,2895,137
hals,halsen,1965,2896,137
vinder,vinderen,1781,2897,137
afskaffe,afskaffe,1918,2898,137
indsats,indsatsen,770,2899,137
børns,børns,2448,2900,137
benytte,benytte,1008,2901,137
interessere,interesseret,1384,2902,137
vidne,vidne,832,2903,137
træne,træne,1405,2904,137
kort,kortere,246,2905,137
professionel,professionelle,1424,2906,137
eventuel,eventuel,1426,2907,137
skadhauge,skadhauge,2455,2908,137
enorm,enorm,1216,2909,136
politik,politikens,463,2910,136
score,scoret,611,2911,136
demonstration,demonstrationer,1240,2912,136
menneskerettighede,menneskerettigheder,2433,2913,136
kerteminde,kerteminde,2462,2914,136
holde,holdes,119,2915,136
hund,hunde,1106,2916,136
overtage,overtog,783,2917,136
amerikaner,amerikanerne,1414,2918,136
forventning,forventning,862,2919,136
barcelona,barcelona,2440,2920,136
udlevere,udleveret,1570,2921,136
vaccinere,vaccineret,1752,2922,136
takke,takket,1100,2923,136
metal,metal,2458,2924,135
delvist,delvist,2470,2925,135
falde,faldende,244,2926,135
rené,rené,2472,2927,135
efterlyse,efterlyser,2159,2928,135
seksuel,seksuelle,1461,2929,135
akut,akut,2475,2930,135
spise,spiser,869,2931,135
dato,dato,1987,2932,135
pia,pia,2476,2933,135
mission,mission,1663,2934,135
plus,plus,2480,2935,135
rute,rute,1410,2936,135
opfordring,opfordring,1691,2937,135
efterspørgsel,efterspørgsel,2482,2938,135
hund,hund,1106,2939,135
diskussion,diskussion,1474,2940,135
salling,salling,2485,2941,135
minutters,minutters,2487,2942,134
socialdemokrati,socialdemokratiets,607,2943,134
sidde,siddende,230,2944,134
repræsentere,repræsenterer,1175,2945,134
løfte,løfter,755,2946,134
kraul,kraul,2491,2947,134
professionel,professionel,1424,2948,134
landsret,landsret,1520,2949,134
ansvarlig,ansvarlig,1689,2950,134
nordisk,nordiske,1372,2951,134
helbred,helbred,2279,2952,134
fe,fe,2495,2953,134
cykle,cyklen,913,2954,134
profil,profil,1483,2955,134
beskrive,beskrives,668,2956,134
world,world,2498,2957,134
begivenhed,begivenheder,1375,2958,134
medium,mediet,2481,2959,134
brød,brød,2467,2960,134
true,truer,795,2961,134
dø,dø,822,2962,134
folkeskole,folkeskolen,1479,2963,134
konstatere,konstaterer,905,2964,134
stemning,stemningen,1317,2965,134
eventuelt,eventuelt,2501,2966,134
hjemmehold,hjemmeholdet,2028,2967,133
mester,mestre,1572,2968,133
overstå,overstået,2401,2969,133
bevægelse,bevægelse,1696,2970,133
statsministeri,statsministeriet,2260,2971,133
tabe,taber,442,2972,133
spilletid,spilletid,2493,2973,133
kvarter,kvarter,2189,2974,133
firma,firma,922,2975,133
initiativ,initiativ,1258,2976,133
udmelding,udmelding,1435,2977,133
generalsekretær,generalsekretær,2227,2978,133
bekæmpe,bekæmpe,2138,2979,133
overbevise,overbevist,1496,2980,133
lastbil,lastbil,1543,2981,133
kørsel,kørsel,2512,2982,133
love,lovet,746,2983,133
juridisk,juridisk,1668,2984,133
bbc,bbc,2515,2985,133
transportminister,transportminister,2187,2986,133
handle,handlet,251,2987,132
kåre,kåret,1740,2988,132
skjern,skjern,2517,2989,132
styre,styret,877,2990,132
fremmøde,fremmødte,2459,2991,132
brasili,brasilien,2218,2992,132
gal,galt,1943,2993,132
fynbo,fynboerne,1916,2994,132
kritisere,kritiserer,978,2995,132
samle,samles,245,2996,132
fremtidig,fremtidige,2115,2997,132
træffe,træffe,1951,2998,132
f,f,2504,2999,132
kasse,kassen,1708,3000,132
alliere,allierede,2147,3001,132
sigte,sigtede,438,3002,132
prisstigninge,prisstigninger,2505,3003,132
udsende,udsendt,1409,3004,132
max,max,2522,3005,132
landsdel,landsdelen,1594,3006,132
modstander,modstandere,1652,3007,132
opkald,opkald,2152,3008,132
betjent,betjentene,1114,3009,132
liverpool,liverpool,2314,3010,132
sikker,sikkert,567,3011,132
vred,vrede,1849,3012,132
smide,smide,1445,3013,132
teater,teater,1827,3014,131
reagere,reagere,1187,3015,131
enkel,enkelt,1964,3016,131
nøje,nøje,2539,3017,131
sund,sund,1562,3018,131
råd,rådet,688,3019,131
budskab,budskab,1304,3020,131
fanø,fanø,2546,3021,131
stopper,stopper,2513,3022,131
tit,tit,2529,3023,131
sæson,sæsonens,371,3024,130
kaste,kastede,833,3025,130
tendens,tendens,1810,3026,130
glemme,glemt,1211,3027,130
dobbele,dobbelt,2552,3028,130
fløjet,fløjet,2553,3029,130
kongelig,kongelige,2037,3030,130
tide,tide,2555,3031,130
behov,behovet,592,3032,130
arbejdsplads,arbejdspladser,1310,3033,130
international,internationalt,360,3034,130
nyligt,nyligt,2561,3035,130
laura,laura,2562,3036,130
interview,interviewet,706,3037,130
bank,banker,704,3038,130
ansigt,ansigtet,1084,3039,130
novak,novak,2567,3040,130
overtage,overtaget,783,3041,129
stj,stjerne,2550,3042,129
ulovlig,ulovlig,843,3043,129
fremtid,fremtidens,373,3044,129
streg,stregen,1679,3045,129
pas,pas,2570,3046,129
borger,borger,282,3047,129
konkret,konkret,990,3048,129
fest,festen,888,3049,129
reaktion,reaktion,1698,3050,129
tilskud,tilskud,2364,3051,129
syri,syrien,2576,3052,129
regning,regning,1477,3053,129
forberede,forberedt,1567,3054,129
køre,køres,133,3055,129
cort,cort,2578,3056,129
fedt,fedt,2560,3057,129
budskab,budskabet,1304,3058,129
skød,skød,2412,3059,129
brandvæse,brandvæsen,2583,3060,129
lav,laveste,493,3061,129
syddansk,syddansk,2444,3062,129
uafhængig,uafhængige,1492,3063,129
truss,truss,2533,3064,129
mundbind,mundbind,2431,3065,129
middelfart,middelfart,2569,3066,128
arrangement,arrangement,952,3067,128
fremgang,fremgang,2318,3068,128
ansøgning,ansøgning,1670,3069,128
udvalg,udvalget,1297,3070,128
undersøge,undersøger,458,3071,128
sand,sand,1471,3072,128
band,bandet,1382,3073,128
retssag,retssag,1234,3074,128
kæmpe,kæmpede,306,3075,128
søster,søster,1812,3076,128
måtte,måttet,100,3077,128
bevæge,bevæge,1057,3078,128
vindstød,vindstød,2424,3079,128
pige,pigen,637,3080,128
gade,gaderne,573,3081,128
regel,regel,588,3082,128
liga,ligaen,1064,3083,127
indtage,indtager,1225,3084,127
medlem,medlemmerne,326,3085,127
app,app,1815,3086,127
minde,minde,949,3087,127
mulighed,mulighederne,180,3088,127
færdig,færdige,846,3089,127
dyrke,dyrke,1624,3090,127
opfordre,opfordrede,551,3091,127
ambition,ambitioner,1337,3092,127
køb,køb,1729,3093,127
df,df,2590,3094,127
japansk,japanske,2253,3095,127
lede,ledende,735,3096,127
and,and,2565,3097,127
mandat,mandat,1079,3098,127
partner,partner,1749,3099,127
kommission,kommissionen,2107,3100,127
have,haven,9,3101,127
holg,holger,2603,3102,127
henblik,henblik,2604,3103,126
indgå,indgik,579,3104,126
dyr,dyrene,351,3105,126
frivilligt,frivilligt,2605,3106,126
derude,derude,2606,3107,126
ringkøbing,ringkøbing,2607,3108,126
ap,ap,2610,3109,126
hustru,hustru,2129,3110,126
aktie,aktier,1773,3111,126
forening,foreninger,596,3112,126
ide,ide,1128,3113,126
cykle,cykle,913,3114,126
rwanda,rwanda,2574,3115,126
fastholde,fastholde,1362,3116,126
belarus,belarus,2601,3117,126
pege,pege,501,3118,126
producere,produceret,856,3119,126
afstemning,afstemning,1442,3120,126
sjov,sjov,924,3121,126
trump,trumps,859,3122,126
utrolig,utrolig,2132,3123,126
vermund,vermund,2547,3124,126
landsret,landsretten,1520,3125,126
atomvåben,atomvåben,2618,3126,126
mental,mentale,2026,3127,126
opdage,opdagede,984,3128,126
forbedre,forbedre,1714,3129,126
malik,malik,2619,3130,126
berømt,berømte,2348,3131,126
troels,troels,2620,3132,126
formål,formålet,987,3133,126
levende,levende,2624,3134,125
strækning,strækningen,1687,3135,125
halv,halve,545,3136,125
mand,mandens,80,3137,125
småt,småt,2629,3138,125
psykiatrisk,psykiatrisk,1975,3139,125
instruktør,instruktør,1858,3140,125
vej,vejene,139,3141,125
indebære,indebærer,2419,3142,125
forgæves,forgæves,2633,3143,125
ambassade,ambassade,2304,3144,125
kofod,kofod,2637,3145,125
afvise,afvise,568,3146,125
landstræner,landstræneren,936,3147,125
charlotte,charlotte,2646,3148,125
kunstner,kunstner,1050,3149,125
trivsel,trivsel,2647,3150,125
hundredvis,hundredvis,2648,3151,125
smuk,smukke,1420,3152,125
flygte,flygtede,1098,3153,124
åbenbart,åbenbart,2650,3154,124
oprette,oprettet,1440,3155,124
fly,flyet,767,3156,124
anmeldelse,anmeldelsen,881,3157,124
repræsentant,repræsentanter,1857,3158,124
omfatte,omfatter,1408,3159,124
fredage,fredagens,2654,3160,124
forhold,forholdene,248,3161,124
såvel,såvel,2655,3162,124
birgitte,birgitte,2656,3163,124
begrænse,begrænset,1373,3164,124
børnenes,børnenes,2659,3165,124
berlingske,berlingske,2423,3166,124
enhedslist,enhedslistens,679,3167,124
sæsone,sæsoner,2644,3168,124
hjerte,hjertet,1357,3169,124
ø,ø,1113,3170,123
farlig,farlig,918,3171,123
relation,relation,2199,3172,123
besparelse,besparelser,1935,3173,123
udstyre,udstyret,2473,3174,123
brev,brevet,1054,3175,123
afgang,afgang,1845,3176,123
konkurs,konkurs,2384,3177,123
lovgivning,lovgivningen,1206,3178,123
time,timers,260,3179,123
presse,pressede,561,3180,123
væsentlig,væsentlig,1573,3181,123
sejr,sejre,290,3182,123
råbe,råbe,1355,3183,123
yngste,yngste,2676,3184,123
hillerød,hillerød,2677,3185,123
heddinge,heddinge,2660,3186,123
samtidigt,samtidigt,2679,3187,123
kød,kød,2233,3188,123
dukke,dukker,1115,3189,123
tysker,tyskerne,1759,3190,123
branche,branchen,1733,3191,123
stevn,stevn,692,3192,123
præstation,præstation,1981,3193,123
liz,liz,2684,3194,123
forklare,forklaret,263,3195,123
torsdag,torsdagens,214,3196,122
klage,klage,1378,3197,122
gribe,gribe,1986,3198,122
syddanmark,syddanmark,2614,3199,122
hurtig,hurtigere,915,3200,122
sne,sne,1988,3201,122
street,street,2688,3202,122
vælte,væltede,1105,3203,122
chefredaktør,chefredaktør,2310,3204,122
kvind,kvindernes,1709,3205,122
reel,reel,1527,3206,122
ild,ilden,1393,3207,122
benytte,benytter,1008,3208,122
forholde,forholder,1185,3209,122
sky,skyer,1695,3210,122
acceptere,acceptere,1634,3211,122
fin,fine,946,3212,121
mesterskab,mesterskab,1519,3213,121
finsk,finske,2195,3214,121
fint,fint,2670,3215,121
skov,skoven,1048,3216,121
b,b,2671,3217,121
mindske,mindske,2128,3218,121
svend,svend,2630,3219,121
hel,helt,95,3220,121
gang,gangen,65,3221,121
oftest,oftest,2696,3222,121
sejle,sejle,1346,3223,121
afhængig,afhængige,1476,3224,121
krim,krim,2697,3225,121
vide,vides,183,3226,121
lande,lander,985,3227,121
australsk,australske,2451,3228,121
folketingskandidat,folketingskandidat,2004,3229,121
eje,ejet,747,3230,121
bidrage,bidrager,951,3231,121
belgisk,belgiske,2452,3232,121
folk,folks,188,3233,121
invadere,invaderede,1667,3234,121
omikron,omikron,2617,3235,121
dagsorden,dagsordenen,2690,3236,121
mærke,mærket,406,3237,121
skib,skib,854,3238,121
mangle,manglen,335,3239,120
fck,fck,2705,3240,120
indlede,indledt,973,3241,120
stilling,stillingen,606,3242,120
overleve,overleve,1498,3243,120
forrige,forrige,2712,3244,120
højst,højst,2714,3245,120
vanopslagh,vanopslagh,2658,3246,120
korn,korn,2558,3247,120
brænde,brænder,1214,3248,120
hæve,hævet,906,3249,120
messi,messi,2720,3250,120
gulv,gulvet,2029,3251,120
tjekke,tjekke,1683,3252,120
mistanke,mistanke,2300,3253,120
grundigt,grundigt,2723,3254,120
leve,levede,375,3255,120
massivt,massivt,2725,3256,120
gog,gog,2706,3257,119
sælge,sælges,395,3258,119
hjælpe,hjalp,249,3259,119
beskeden,beskeden,2127,3260,119
automatisk,automatisk,2474,3261,119
lettere,lettere,2731,3262,119
benny,benny,2733,3263,119
bred,brede,779,3264,119
pilot,piloter,2082,3265,119
indlede,indledte,973,3266,119
massiv,massive,1385,3267,119
weekend,weekendens,472,3268,119
hærværk,hærværk,2700,3269,119
tilsammen,tilsammen,2739,3270,119
oplagt,oplagt,2293,3271,119
mattias,mattias,2741,3272,119
takke,takke,1100,3273,119
service,service,2483,3274,119
selvstændig,selvstændig,1757,3275,119
ministerium,ministeriet,2214,3276,119
okay,okay,2743,3277,119
pro,pro,2744,3278,118
bech,bech,2746,3279,118
advokat,advokater,974,3280,118
betaling,betaling,2291,3281,118
anklageskrift,anklageskriftet,2374,3282,118
mandlig,mandlige,2059,3283,118
hovedstadsområde,hovedstadsområdet,2730,3284,118
spiller,spiller,354,3285,118
prinsesse,prinsesse,2632,3286,118
nation,nations,1009,3287,118
afrikansk,afrikanske,2400,3288,118
der,dér,11,3289,118
kapacitet,kapacitet,2506,3290,118
evne,evne,1514,3291,118
drøm,drømmen,1071,3292,118
udtale,udtalte,781,3293,118
dødsfald,dødsfald,2173,3294,118
håndtering,håndtering,2114,3295,118
krise,krisen,844,3296,118
besøge,besøgt,587,3297,118
oversvømmelse,oversvømmelser,2143,3298,118
potentielt,potentielt,2751,3299,118
afvikle,afvikles,1467,3300,118
sanktion,sanktionerne,1043,3301,118
tale,talen,118,3302,118
energistyrels,energistyrelsen,2594,3303,118
kongehus,kongehuset,2057,3304,118
mandskab,mandskab,1891,3305,117
behandling,behandlingen,639,3306,117
vært,vært,1601,3307,117
butikker,butikker,2349,3308,117
tekst,teksten,1731,3309,117
tiktok,tiktok,2745,3310,117
fantastisk,fantastiske,939,3311,117
ahmed,ahmed,2753,3312,117
justitsministerium,justitsministeriet,2224,3313,117
enhed,enhed,1659,3314,117
union,union,2393,3315,117
brand,brande,393,3316,117
nævn,nævnt,1954,3317,117
flyve,flyver,965,3318,117
arbejdsplads,arbejdsplads,1310,3319,117
fin,fin,946,3320,117
moderat,moderaterne,2183,3321,117
realitet,realitet,2232,3322,117
udbetale,udbetalt,1971,3323,117
relevant,relevant,2034,3324,117
idet,idet,2759,3325,117
foregå,foregået,554,3326,117
jagt,jagten,1457,3327,117
trist,trist,2383,3328,117
mening,meningen,758,3329,117
kollegaa,kollegaer,2761,3330,117
hjemmebane,hjemmebane,2387,3331,117
eventuel,eventuelle,1426,3332,117
ventetid,ventetid,1469,3333,116
rumme,rummer,1873,3334,116
arrangere,arrangeret,1700,3335,116
virksomhed,virksomhedens,201,3336,116
køretøj,køretøjer,1769,3337,116
bede,bede,507,3338,116
repræsentere,repræsenteret,1175,3339,116
ren,rent,929,3340,116
dejlig,dejligt,1941,3341,116
bemærke,bemærket,1641,3342,116
redde,reddet,947,3343,116
ligne,lignede,499,3344,116
scholz,scholz,2775,3345,116
interesse,interesser,725,3346,116
slippe,slap,863,3347,116
angst,angst,2484,3348,116
båd,båd,1535,3349,116
skag,skagen,2592,3350,116
passere,passere,1614,3351,116
studie,studie,2099,3352,115
ændring,ændringer,1415,3353,115
nul,nul,2786,3354,115
stå,stående,69,3355,115
brændstof,brændstof,2791,3356,115
afstemning,afstemningen,1442,3357,115
play,play,2768,3358,115
erklæring,erklæring,2418,3359,115
halvdel,halvdel,814,3360,115
handicap,handicap,2796,3361,115
vurdere,vurderes,303,3362,115
regning,regningen,1477,3363,115
få,færreste,26,3364,115
ødelægge,ødelægge,1017,3365,115
ton,tons,1306,3366,114
spændt,spændt,2802,3367,114
slags,slagsen,594,3368,114
hedding,heddinge,2804,3369,114
afdeling,afdelinger,827,3370,114
varsel,varsel,2809,3371,114
ukraine,ukraines,178,3372,114
onsdag,onsdagens,212,3373,114
samtale,samtalen,1002,3374,114
savne,savner,2148,3375,114
fokusere,fokusere,1513,3376,114
initiativ,initiativer,1258,3377,114
befinde,befandt,916,3378,114
stak,stak,2810,3379,114
udkomme,udkom,1661,3380,114
ejendom,ejendomme,1164,3381,114
vokse,vokse,660,3382,114
album,album,2408,3383,114
byret,byret,2813,3384,114
markant,markante,630,3385,114
lyde,lyde,122,3386,114
skuffe,skuffet,1544,3387,114
,erne,1630,3388,114
henvendelse,henvendelse,1344,3389,114
isolation,isolation,2704,3390,114
finansminister,finansminister,2500,3391,114
klassisk,klassiske,1720,3392,114
gode,gode,2649,3393,114
uge,ugers,99,3394,114
comeback,comeback,2818,3395,113
undskyldning,undskyldning,2389,3396,113
type,typer,1176,3397,113
eksistere,eksisterende,1453,3398,113
bopæl,bopæl,2822,3399,113
tiltrække,tiltrække,2171,3400,113
alder,alderen,977,3401,113
grandprix,grandprix,2797,3402,113
it,it,2828,3403,113
aktiv,aktivt,853,3404,113
sove,sove,1534,3405,113
beslutte,beslutte,410,3406,113
udbud,udbud,1929,3407,113
fugl,fugle,2035,3408,113
parr,parret,2728,3409,113
forventning,forventningen,862,3410,113
lang,langt,177,3411,113
arena,arena,2535,3412,112
løse,løst,835,3413,112
rådgive,rådgiver,2100,3414,112
ægte,ægte,2833,3415,112
søge,søgte,401,3416,112
sønderjyske,sønderjyske,2790,3417,112
frygt,frygten,1246,3418,112
lande,landede,985,3419,112
jammerbugt,jammerbugt,2769,3420,112
gæster,gæsterne,2771,3421,112
mester,mester,1572,3422,112
færø,færøerne,2635,3423,112
planlægge,planlægger,774,3424,112
værktøj,værktøj,2464,3425,112
pen,pen,2840,3426,112
psykisk,psykiske,1328,3427,112
ofrene,ofrene,2737,3428,112
britisk,britisk,556,3429,112
modsætning,modsætning,2499,3430,112
opstå,opstå,745,3431,112
minksag,minksagen,2779,3432,112
rente,rente,1259,3433,112
internt,internt,2842,3434,112
hele,hele,2445,3435,112
straff,straffen,2750,3436,112
demokratisk,demokratisk,1525,3437,112
motorvej,motorvej,1345,3438,112
affyre,affyret,1846,3439,112
beholde,beholde,2157,3440,111
ældst,ældste,2807,3441,111
holdning,holdninger,1126,3442,111
tilsyn,tilsynet,1706,3443,111
aflyse,aflyse,1660,3444,111
dokument,dokumenter,1838,3445,111
konservatives,konservatives,2849,3446,111
forretning,forretningen,1073,3447,111
heriblandt,heriblandt,2851,3448,111
us,us,2839,3449,111
fodboldspiller,fodboldspiller,1876,3450,111
alkohol,alkohol,2811,3451,111
strategisk,strategisk,2012,3452,111
faglig,faglige,1856,3453,111
slås,slås,2853,3454,111
mund,munden,2244,3455,111
færd,færd,2780,3456,111
uddele,uddelt,1560,3457,111
yderst,yderste,1505,3458,111
hedde,hed,678,3459,111
udvikle,udviklede,569,3460,111
udfordre,udfordret,1287,3461,111
overvågning,overvågning,2488,3462,110
anden,andres,36,3463,110
ejendom,ejendommen,1164,3464,110
personale,personale,1252,3465,110
materiale,materiale,1756,3466,110
minkkommission,minkkommissionen,2240,3467,110
meddelelse,meddelelse,1830,3468,110
region,regionerne,295,3469,110
